1341,Elden Ring,Action RPG,0.5,4.7,BACKLOG
1342,League of Legends,MOBA,17.5,29.8,ABANDONED
1342,Roblox,Platform,5.8,15.1,ABANDONED
1342,Helldivers 2,Coop Shooter,236.7,61.5,PLAYING
1342,Fortnite,Battle Royale,1.4,4.8,BACKLOG
1342,Pokemon Legends Z-A,RPG,49.1,49.5,COMPLETED
1343,Monster Hunter Wilds,Action RPG,3.2,20.3,ABANDONED
1344,Minecraft,Sandbox,405.9,84.0,PLAYING
1345,Dead by Daylight,Horror,165.6,66.2,COMPLETED
1345,The Sims 4,Simulation,35.1,44.2,PLAYING
1345,EA Sports FC 26,Sports,464.2,61.0,PLAYING
1345,Roblox,Platform,243.4,92.7,PLAYING
1345,Valorant,Tactical Shooter,211.8,73.6,PLAYING
1347,Roblox,Platform,17.8,65.2,COMPLETED
1347,Hollow Knight Silksong,Metroidvania,32.0,12.2,ABANDONED
1348,Tekken 8,Fighting,49.0,53.7,COMPLETED
1349,Tekken 8,Fighting,134.2,31.1,PLAYING
1349,Rocket League,Sports,0.6,0.4,BACKLOG
1349,Minecraft,Sandbox,151.9,70.1,COMPLETED
1350,Roblox,Platform,0.4,4.5,BACKLOG
1350,Rocket League,Sports,149.1,32.0,PLAYING
1350,The Sims 4,Simulation,21.7,14.8,ABANDONED
1350,League of Legends,MOBA,18.1,3.7,ABANDONED
1350,Tekken 8,Fighting,65.7,77.8,COMPLETED
1352,Baldurs Gate 3,RPG,452.5,88.2,PLAYING
1352,Cyberpunk 2077,Action RPG,470.0,54.6,PLAYING
1352,Tekken 8,Fighting,367.0,20.5,PLAYING
1353,Baldurs Gate 3,RPG,435.5,76.6,PLAYING
1353,Hollow Knight Silksong,Metroidvania,240.3,53.0,COMPLETED
1353,Marvel Rivals,Hero Shooter,50.9,58.7,COMPLETED
1353,League of Legends,MOBA,292.2,42.3,PLAYING
1353,Counter-Strike 2,Tactical Shooter,8.3,2.4,ABANDONED
1354,Baldurs Gate 3,RPG,33.3,35.3,PLAYING
1355,Minecraft,Sandbox,526.5,68.7,PLAYING
1355,Hollow Knight Silksong,Metroidvania,137.0,41.2,PLAYING
1356,Street Fighter 6,Fighting,393.9,46.6,PLAYING
1356,League of Legends,MOBA,233.1,86.9,COMPLETED
1357,Hades II,Roguelike,96.6,59.0,COMPLETED
1357,GTA V,Open World,30.0,6.0,ABANDONED
1359,Valorant,Tactical Shooter,68.3,53.7,COMPLETED
1359,EA Sports FC 26,Sports,0.7,3.3,BACKLOG
1360,Marvel Rivals,Hero Shooter,102.2,58.0,COMPLETED
1361,The Sims 4,Simulation,381.5,29.0,PLAYING
1361,Valorant,Tactical Shooter,225.0,62.0,COMPLETED
1362,Overwatch 2,Hero Shooter,96.0,74.9,COMPLETED
1363,Marvel Rivals,Hero Shooter,0.8,1.1,BACKLOG
1363,The Sims 4,Simulation,7.0,18.4,ABANDONED
1363,Baldurs Gate 3,RPG,145.2,70.9,PLAYING
1363,League of Legends,MOBA,0.6,0.4,BACKLOG
1365,Roblox,Platform,0.3,3.9,BACKLOG
1365,Baldurs Gate 3,RPG,185.0,53.6,COMPLETED
1366,Fortnite,Battle Royale,128.7,10.7,PLAYING
1366,Helldivers 2,Coop Shooter,111.2,86.8,COMPLETED
1366,Marvel Rivals,Hero Shooter,73.7,84.1,PLAYING
1366,Overwatch 2,Hero Shooter,336.4,63.5,PLAYING
1366,League of Legends,MOBA,8.3,2.5,ABANDONED
1370,Roblox,Platform,316.4,11.0,PLAYING
1370,Helldivers 2,Coop Shooter,1.3,3.8,BACKLOG
1371,Dota 2,MOBA,471.6,23.1,PLAYING
1371,Stardew Valley,Simulation,65.7,38.4,PLAYING
1371,Tekken 8,Fighting,138.5,88.8,COMPLETED
1372,Valorant,Tactical Shooter,0.5,4.2,BACKLOG
1372,Hades II,Roguelike,53.6,90.5,PLAYING
1372,Hollow Knight Silksong,Metroidvania,46.1,52.5,PLAYING
1372,Helldivers 2,Coop Shooter,13.7,5.9,ABANDONED
1373,Cyberpunk 2077,Action RPG,152.4,57.1,COMPLETED
1373,Counter-Strike 2,Tactical Shooter,467.8,10.5,PLAYING
1374,The Sims 4,Simulation,0.1,3.7,BACKLOG
1374,Stardew Valley,Simulation,137.3,55.3,PLAYING
1374,Dead by Daylight,Horror,24.4,8.0,ABANDONED
1375,Counter-Strike 2,Tactical Shooter,244.9,53.3,COMPLETED
1375,Pokemon Legends Z-A,RPG,222.4,92.0,COMPLETED
1375,Overwatch 2,Hero Shooter,0.9,0.4,BACKLOG
1375,League of Legends,MOBA,310.9,22.8,PLAYING
1375,Rocket League,Sports,182.0,70.9,PLAYING
1376,GTA V,Open World,693.6,65.7,PLAYING
1376,Valorant,Tactical Shooter,63.5,38.0,PLAYING
1376,Street Fighter 6,Fighting,0.3,3.4,BACKLOG
1377,Marvel Rivals,Hero Shooter,108.4,52.5,COMPLETED
1377,Dota 2,MOBA,7.6,7.5,ABANDONED
1377,Pokemon Legends Z-A,RPG,611.4,9.5,PLAYING
1377,Roblox,Platform,17.5,2.0,ABANDONED
1377,Valorant,Tactical Shooter,1.2,0.2,BACKLOG
1378,Roblox,Platform,214.1,10.7,PLAYING
1378,Baldurs Gate 3,RPG,0.8,0.4,BACKLOG
1378,GTA V,Open World,0.1,2.7,BACKLOG
1378,EA Sports FC 26,Sports,1.1,4.7,BACKLOG
1379,Valorant,Tactical Shooter,295.4,92.5,PLAYING
1380,The Sims 4,Simulation,19.8,28.8,ABANDONED
1380,Hollow Knight Silksong,Metroidvania,0.8,2.1,BACKLOG
1380,Stardew Valley,Simulation,341.5,60.3,PLAYING
1380,GTA V,Open World,91.6,31.3,PLAYING
1380,Minecraft,Sandbox,276.2,40.1,PLAYING
1381,Hades II,Roguelike,0.6,0.3,BACKLOG
1381,Baldurs Gate 3,RPG,0.5,0.1,BACKLOG
1381,Elden Ring,Action RPG,235.8,99.7,COMPLETED
1381,Dota 2,MOBA,193.4,91.3,COMPLETED
1381,GTA V,Open World,313.9,35.1,PLAYING
1382,Hollow Knight Silksong,Metroidvania,122.2,64.5,PLAYING
1382,Pokemon Legends Z-A,RPG,1.0,0.2,BACKLOG
1382,The Sims 4,Simulation,353.2,81.0,PLAYING
1382,Hades II,Roguelike,98.1,56.2,COMPLETED
1383,League of Legends,MOBA,30.4,4.9,ABANDONED
1383,Valorant,Tactical Shooter,124.3,50.9,COMPLETED
1383,GTA V,Open World,46.7,87.1,PLAYING
1383,Pokemon Legends Z-A,RPG,185.8,71.2,COMPLETED
1384,Stardew Valley,Simulation,1.5,2.1,BACKLOG
1384,Monster Hunter Wilds,Action RPG,3.4,1.5,ABANDONED
1384,Pokemon Legends Z-A,RPG,148.9,99.2,COMPLETED
1384,Marvel Rivals,Hero Shooter,456.3,22.1,PLAYING
1385,Hollow Knight Silksong,Metroidvania,172.6,67.5,COMPLETED
1385,Fortnite,Battle Royale,309.5,61.5,PLAYING
1385,Valorant,Tactical Shooter,8.1,5.4,ABANDONED
1385,EA Sports FC 26,Sports,679.0,45.1,PLAYING
1385,Elden Ring,Action RPG,164.8,65.5,COMPLETED
1386,Minecraft,Sandbox,225.6,64.1,PLAYING
1386,The Sims 4,Simulation,642.4,48.4,PLAYING
1386,Pokemon Legends Z-A,RPG,19.5,13.9,ABANDONED
1386,Helldivers 2,Coop Shooter,669.9,87.1,PLAYING
1386,League of Legends,MOBA,122.0,14.9,PLAYING
1388,Elden Ring,Action RPG,0.6,2.7,BACKLOG
1388,Helldivers 2,Coop Shooter,306.2,52.7,PLAYING
1389,Dead by Daylight,Horror,70.5,7.7,PLAYING
1389,Elden Ring,Action RPG,103.7,75.4,COMPLETED
1389,GTA V,Open World,159.2,50.2,PLAYING
1389,Pokemon Legends Z-A,RPG,7.3,28.8,ABANDONED
1390,Monster Hunter Wilds,Action RPG,524.3,12.3,PLAYING
1390,GTA V,Open World,179.7,71.4,PLAYING
1390,Valorant,Tactical Shooter,309.8,28.9,PLAYING
1391,Rocket League,Sports,475.8,41.6,PLAYING
1391,Overwatch 2,Hero Shooter,0.2,3.3,BACKLOG
1392,Hollow Knight Silksong,Metroidvania,188.5,75.4,PLAYING
1392,EA Sports FC 26,Sports,5.3,4.7,ABANDONED
1392,League of Legends,MOBA,39.5,82.7,COMPLETED
1393,Elden Ring,Action RPG,477.5,82.1,PLAYING
1393,Helldivers 2,Coop Shooter,192.8,97.9,COMPLETED
1393,Baldurs Gate 3,RPG,665.5,10.2,PLAYING
1394,Monster Hunter Wilds,Action RPG,0.7,2.6,BACKLOG
1394,Tekken 8,Fighting,378.5,89.5,PLAYING
1394,Baldurs Gate 3,RPG,30.4,0.9,ABANDONED
1395,Minecraft,Sandbox,45.6,88.3,COMPLETED
1395,Dota 2,MOBA,634.4,39.5,PLAYING
1396,Fortnite,Battle Royale,14.3,64.4,PLAYING
1396,The Sims 4,Simulation,58.7,51.4,COMPLETED
1396,Counter-Strike 2,Tactical Shooter,642.5,51.5,PLAYING
1396,GTA V,Open World,9.4,86.3,PLAYING
1398,The Sims 4,Simulation,510.1,74.2,PLAYING
1398,Street Fighter 6,Fighting,6.8,10.9,ABANDONED
1398,League of Legends,MOBA,249.2,66.5,COMPLETED
1399,Valorant,Tactical Shooter,19.1,75.1,COMPLETED
1399,Cyberpunk 2077,Action RPG,24.9,22.6,ABANDONED
1399,Baldurs Gate 3,RPG,0.4,2.8,BACKLOG
1399,Pokemon Legends Z-A,RPG,187.8,88.0,PLAYING
1402,Stardew Valley,Simulation,26.3,55.1,COMPLETED
1402,Helldivers 2,Coop Shooter,57.5,81.4,COMPLETED
1402,Roblox,Platform,377.8,29.9,PLAYING
1402,EA Sports FC 26,Sports,621.6,46.5,PLAYING
1402,GTA V,Open World,99.3,97.5,COMPLETED
1404,Elden Ring,Action RPG,113.4,98.9,COMPLETED
1404,Monster Hunter Wilds,Action RPG,639.8,7.7,PLAYING
1404,Hollow Knight Silksong,Metroidvania,0.3,0.6,BACKLOG
1404,EA Sports FC 26,Sports,207.5,64.1,COMPLETED
1404,Rocket League,Sports,1.2,4.1,BACKLOG
1405,Cyberpunk 2077,Action RPG,0.0,1.4,BACKLOG
1405,Street Fighter 6,Fighting,0.8,0.6,BACKLOG
1405,Tekken 8,Fighting,569.0,13.2,PLAYING
1405,Roblox,Platform,145.7,52.2,COMPLETED
1405,Rocket League,Sports,187.3,5.1,PLAYING
1406,Baldurs Gate 3,RPG,523.5,77.9,PLAYING
1406,Fortnite,Battle Royale,1.1,4.3,BACKLOG
1406,GTA V,Open World,299.1,44.3,PLAYING
1406,Dead by Daylight,Horror,161.7,42.5,PLAYING
1410,Street Fighter 6,Fighting,245.2,22.0,PLAYING
1410,Overwatch 2,Hero Shooter,519.6,68.9,PLAYING
1410,Dota 2,MOBA,29.0,27.9,ABANDONED
1410,Valorant,Tactical Shooter,1.5,0.8,BACKLOG
1410,Dead by Daylight,Horror,32.2,9.7,ABANDONED
1414,Elden Ring,Action RPG,223.9,72.4,COMPLETED
1414,Dead by Daylight,Horror,8.2,3.2,ABANDONED
1414,Minecraft,Sandbox,232.2,48.8,COMPLETED
1414,GTA V,Open World,169.0,94.9,COMPLETED
1414,The Sims 4,Simulation,1.1,5.0,BACKLOG
1415,Tekken 8,Fighting,30.6,67.8,PLAYING
1416,Elden Ring,Action RPG,96.3,79.8,PLAYING
1416,Helldivers 2,Coop Shooter,379.3,33.4,PLAYING
1416,Fortnite,Battle Royale,542.8,51.4,PLAYING
1416,Monster Hunter Wilds,Action RPG,0.6,4.0,BACKLOG
1418,Stardew Valley,Simulation,0.5,2.8,BACKLOG
1418,Minecraft,Sandbox,111.7,77.9,COMPLETED
1418,Fortnite,Battle Royale,529.5,89.5,PLAYING
1418,Dead by Daylight,Horror,550.8,38.6,PLAYING
1418,Hades II,Roguelike,511.5,90.2,PLAYING
1419,Hollow Knight Silksong,Metroidvania,1.3,0.3,BACKLOG
1419,GTA V,Open World,129.9,39.1,PLAYING
1419,Valorant,Tactical Shooter,13.7,29.9,ABANDONED
1419,Hades II,Roguelike,123.9,82.9,COMPLETED
1420,Stardew Valley,Simulation,1.0,2.2,BACKLOG
1420,Elden Ring,Action RPG,50.6,96.8,COMPLETED
1420,Dead by Daylight,Horror,194.0,8.3,PLAYING
1421,Helldivers 2,Coop Shooter,49.4,21.7,PLAYING
1421,Fortnite,Battle Royale,174.2,62.3,COMPLETED
1421,Roblox,Platform,124.4,89.6,COMPLETED
1421,Hades II,Roguelike,0.6,0.4,BACKLOG
1421,Baldurs Gate 3,RPG,1.2,1.1,BACKLOG
1422,Roblox,Platform,88.4,60.5,COMPLETED
1422,Valorant,Tactical Shooter,0.8,0.0,BACKLOG
1422,Overwatch 2,Hero Shooter,1.4,0.2,BACKLOG
1423,Counter-Strike 2,Tactical Shooter,361.2,60.6,PLAYING
1423,Marvel Rivals,Hero Shooter,1.4,28.5,ABANDONED
1423,Monster Hunter Wilds,Action RPG,641.2,69.7,PLAYING
1424,Dead by Daylight,Horror,4.6,18.8,ABANDONED
1426,Dead by Daylight,Horror,605.9,18.3,PLAYING
1426,Tekken 8,Fighting,101.3,80.8,COMPLETED
1427,Pokemon Legends Z-A,RPG,136.2,12.9,PLAYING
1427,Fortnite,Battle Royale,0.3,0.9,BACKLOG
1427,Rocket League,Sports,118.1,76.8,PLAYING
1427,Dota 2,MOBA,0.2,2.1,BACKLOG
1427,Elden Ring,Action RPG,55.9,99.7,COMPLETED
1428,Valorant,Tactical Shooter,132.5,78.5,COMPLETED
1429,Fortnite,Battle Royale,171.1,50.8,PLAYING
1430,Rocket League,Sports,181.0,74.2,PLAYING
1430,GTA V,Open World,228.7,31.8,PLAYING
1431,Baldurs Gate 3,RPG,24.9,20.0,ABANDONED
1431,Marvel Rivals,Hero Shooter,616.5,14.1,PLAYING
1431,Rocket League,Sports,1.3,0.3,BACKLOG
1432,Rocket League,Sports,0.5,4.8,BACKLOG
1433,Rocket League,Sports,317.5,94.7,PLAYING
1433,Tekken 8,Fighting,111.1,52.6,COMPLETED
1433,GTA V,Open World,8.3,3.2,ABANDONED
1433,Street Fighter 6,Fighting,69.6,63.5,COMPLETED
1434,Valorant,Tactical Shooter,594.6,34.0,PLAYING
1434,Elden Ring,Action RPG,29.8,28.0,ABANDONED
1434,League of Legends,MOBA,9.6,23.0,ABANDONED
1434,The Sims 4,Simulation,391.2,61.9,PLAYING
1434,Monster Hunter Wilds,Action RPG,638.8,93.9,PLAYING
1435,Hades II,Roguelike,0.8,3.1,BACKLOG
1435,The Sims 4,Simulation,279.6,50.3,PLAYING
1437,Street Fighter 6,Fighting,184.8,83.1,PLAYING
1437,League of Legends,MOBA,1.4,2.0,BACKLOG
1437,Hollow Knight Silksong,Metroidvania,1.5,1.0,BACKLOG
1437,Roblox,Platform,210.8,69.5,PLAYING
1437,Valorant,Tactical Shooter,0.9,1.5,BACKLOG
1439,Hades II,Roguelike,164.3,85.2,PLAYING
1439,Monster Hunter Wilds,Action RPG,320.4,86.4,PLAYING
1439,Pokemon Legends Z-A,RPG,222.9,47.6,COMPLETED
1439,Marvel Rivals,Hero Shooter,1.4,3.5,BACKLOG
1440,GTA V,Open World,193.6,46.1,COMPLETED
1440,Overwatch 2,Hero Shooter,133.0,85.9,COMPLETED
1440,EA Sports FC 26,Sports,210.5,94.9,COMPLETED
1442,Hollow Knight Silksong,Metroidvania,104.6,36.3,PLAYING
1442,Marvel Rivals,Hero Shooter,60.5,67.8,COMPLETED
1442,Dota 2,MOBA,1.2,1.0,BACKLOG
1443,Minecraft,Sandbox,1.3,0.7,BACKLOG
1443,Monster Hunter Wilds,Action RPG,233.2,68.3,COMPLETED
1443,Valorant,Tactical Shooter,313.1,7.7,PLAYING
1444,Valorant,Tactical Shooter,63.2,42.8,PLAYING
1444,Counter-Strike 2,Tactical Shooter,110.4,49.8,COMPLETED
1444,Marvel Rivals,Hero Shooter,256.3,20.4,PLAYING
1444,Street Fighter 6,Fighting,213.1,66.5,COMPLETED
1444,Pokemon Legends Z-A,RPG,399.9,10.8,PLAYING
1447,Fortnite,Battle Royale,1.1,1.0,BACKLOG
1447,Monster Hunter Wilds,Action RPG,567.6,68.5,PLAYING
1447,Hollow Knight Silksong,Metroidvania,662.7,76.2,PLAYING
1447,League of Legends,MOBA,192.8,86.5,COMPLETED
1447,Dota 2,MOBA,34.3,65.5,COMPLETED
1448,Fortnite,Battle Royale,150.0,74.2,COMPLETED
1448,Hollow Knight Silksong,Metroidvania,22.0,18.5,ABANDONED
1448,Valorant,Tactical Shooter,107.4,99.5,COMPLETED
1448,Tekken 8,Fighting,210.1,28.5,PLAYING
1449,Dota 2,MOBA,47.1,75.4,COMPLETED
1449,Elden Ring,Action RPG,397.7,31.9,PLAYING
1449,Monster Hunter Wilds,Action RPG,423.2,43.5,PLAYING
1449,Street Fighter 6,Fighting,605.9,56.1,PLAYING
1450,Stardew Valley,Simulation,50.6,78.0,COMPLETED
1451,Hades II,Roguelike,0.7,3.0,BACKLOG
1452,Tekken 8,Fighting,195.6,33.4,PLAYING
1452,Baldurs Gate 3,RPG,392.9,74.4,PLAYING
1453,Helldivers 2,Coop Shooter,69.1,33.8,PLAYING
1453,Pokemon Legends Z-A,RPG,6.2,29.6,ABANDONED
1453,Baldurs Gate 3,RPG,578.1,57.3,PLAYING
1454,Overwatch 2,Hero Shooter,676.1,71.3,PLAYING
1454,Cyberpunk 2077,Action RPG,225.9,96.2,COMPLETED
1454,Counter-Strike 2,Tactical Shooter,0.1,5.0,BACKLOG
1454,GTA V,Open World,0.2,4.4,BACKLOG
1455,Pokemon Legends Z-A,RPG,0.4,0.5,BACKLOG
1455,Valorant,Tactical Shooter,30.6,46.5,COMPLETED
1456,Valorant,Tactical Shooter,15.4,11.1,ABANDONED
1456,Stardew Valley,Simulation,36.4,77.0,COMPLETED
1456,Elden Ring,Action RPG,39.6,69.5,PLAYING
1456,Baldurs Gate 3,RPG,413.7,68.6,PLAYING
1456,Dead by Daylight,Horror,574.2,23.1,PLAYING
1457,Hollow Knight Silksong,Metroidvania,1.2,4.6,BACKLOG
1458,Dota 2,MOBA,1.4,1.1,BACKLOG
1459,Minecraft,Sandbox,368.8,35.1,PLAYING
1459,The Sims 4,Simulation,50.0,56.1,COMPLETED
1459,Valorant,Tactical Shooter,245.9,95.1,COMPLETED
1459,Fortnite,Battle Royale,575.4,53.9,PLAYING
1459,Baldurs Gate 3,RPG,33.3,28.2,ABANDONED
1460,Fortnite,Battle Royale,129.2,89.2,COMPLETED
1460,Dead by Daylight,Horror,0.6,4.6,BACKLOG
1461,Fortnite,Battle Royale,1.2,4.1,BACKLOG
1461,Hollow Knight Silksong,Metroidvania,0.3,3.5,BACKLOG
1461,Baldurs Gate 3,RPG,574.6,9.9,PLAYING
1461,Dota 2,MOBA,1.0,1.0,BACKLOG
1462,Elden Ring,Action RPG,482.5,60.9,PLAYING
1462,Hollow Knight Silksong,Metroidvania,23.4,88.0,COMPLETED
1462,Baldurs Gate 3,RPG,28.4,11.3,ABANDONED
1463,Dota 2,MOBA,65.5,29.6,PLAYING
1463,Dead by Daylight,Horror,51.2,91.6,COMPLETED
1464,League of Legends,MOBA,547.9,72.7,PLAYING
1465,Monster Hunter Wilds,Action RPG,672.6,65.5,PLAYING
1466,Fortnite,Battle Royale,571.1,24.7,PLAYING
1467,Hades II,Roguelike,510.8,82.5,PLAYING
1467,Helldivers 2,Coop Shooter,23.1,96.4,COMPLETED
1467,Marvel Rivals,Hero Shooter,564.2,6.7,PLAYING
1467,Stardew Valley,Simulation,201.7,72.3,COMPLETED
1467,Monster Hunter Wilds,Action RPG,186.1,66.2,PLAYING
1469,Counter-Strike 2,Tactical Shooter,67.5,80.7,COMPLETED
1469,The Sims 4,Simulation,234.5,50.1,COMPLETED
1469,Cyberpunk 2077,Action RPG,61.0,78.8,PLAYING
1469,Street Fighter 6,Fighting,34.8,25.0,ABANDONED
1469,Tekken 8,Fighting,656.2,28.1,PLAYING
1471,Fortnite,Battle Royale,243.0,22.3,PLAYING
1471,Dota 2,MOBA,172.9,18.0,PLAYING
1471,GTA V,Open World,113.1,74.4,PLAYING
1471,Counter-Strike 2,Tactical Shooter,32.7,28.7,ABANDONED
1471,The Sims 4,Simulation,23.5,15.3,ABANDONED
1472,Minecraft,Sandbox,243.4,97.2,COMPLETED
1472,Valorant,Tactical Shooter,105.2,46.4,PLAYING
1472,The Sims 4,Simulation,627.3,48.5,PLAYING
1472,Counter-Strike 2,Tactical Shooter,208.6,88.8,COMPLETED
1472,EA Sports FC 26,Sports,5.9,13.6,ABANDONED
1473,Marvel Rivals,Hero Shooter,232.2,82.8,PLAYING
1473,The Sims 4,Simulation,1.4,3.6,BACKLOG
1473,Monster Hunter Wilds,Action RPG,220.6,98.9,COMPLETED
1473,Baldurs Gate 3,RPG,542.9,55.6,PLAYING
1473,Dead by Daylight,Horror,1.2,2.4,BACKLOG
1474,Minecraft,Sandbox,0.5,2.8,BACKLOG
1475,Minecraft,Sandbox,0.4,3.4,BACKLOG
1475,Roblox,Platform,0.7,0.2,BACKLOG
1475,The Sims 4,Simulation,322.8,85.0,PLAYING
1475,Tekken 8,Fighting,0.3,3.3,BACKLOG
1476,Dota 2,MOBA,0.9,1.7,BACKLOG
1476,Cyberpunk 2077,Action RPG,1.3,3.1,BACKLOG
1476,Dead by Daylight,Horror,0.1,0.5,BACKLOG
1477,Cyberpunk 2077,Action RPG,0.3,0.8,BACKLOG
1477,The Sims 4,Simulation,0.6,1.9,BACKLOG
1478,Dead by Daylight,Horror,142.1,33.6,PLAYING
1478,Dota 2,MOBA,686.4,69.4,PLAYING
1478,Cyberpunk 2077,Action RPG,18.0,21.2,ABANDONED
1479,Tekken 8,Fighting,614.1,38.0,PLAYING
1479,Counter-Strike 2,Tactical Shooter,1.4,4.3,BACKLOG
1479,Pokemon Legends Z-A,RPG,82.0,87.5,PLAYING
1479,Hades II,Roguelike,510.9,51.5,PLAYING
1480,Overwatch 2,Hero Shooter,234.9,61.2,COMPLETED
1480,Dead by Daylight,Horror,208.6,63.0,PLAYING
1481,Hollow Knight Silksong,Metroidvania,9.3,9.2,ABANDONED
1481,Rocket League,Sports,421.9,9.3,PLAYING
1481,Marvel Rivals,Hero Shooter,198.4,74.6,COMPLETED
1481,Counter-Strike 2,Tactical Shooter,610.3,78.8,PLAYING
1482,Dota 2,MOBA,668.5,43.4,PLAYING
1482,Tekken 8,Fighting,23.6,73.9,COMPLETED
1483,Elden Ring,Action RPG,29.1,16.7,ABANDONED
1483,Pokemon Legends Z-A,RPG,357.3,49.0,PLAYING
1483,Tekken 8,Fighting,600.0,38.5,PLAYING
1483,Helldivers 2,Coop Shooter,507.5,61.7,PLAYING
1484,Fortnite,Battle Royale,241.4,33.4,PLAYING
1484,Baldurs Gate 3,RPG,1.4,3.4,BACKLOG
1484,Hades II,Roguelike,140.7,11.4,PLAYING
1487,Minecraft,Sandbox,1.4,0.4,BACKLOG
1487,Cyberpunk 2077,Action RPG,0.4,1.3,BACKLOG
1487,Dead by Daylight,Horror,102.0,45.6,PLAYING
1488,Baldurs Gate 3,RPG,72.2,50.9,COMPLETED
1489,Dead by Daylight,Horror,253.7,64.6,COMPLETED
1489,Valorant,Tactical Shooter,291.2,70.8,PLAYING
1490,Valorant,Tactical Shooter,674.4,72.2,PLAYING
1491,Hollow Knight Silksong,Metroidvania,76.8,95.0,COMPLETED
1491,Minecraft,Sandbox,1.3,3.2,BACKLOG
1491,League of Legends,MOBA,0.6,0.7,BACKLOG
1491,EA Sports FC 26,Sports,555.8,67.6,PLAYING
1491,Cyberpunk 2077,Action RPG,21.8,19.1,ABANDONED
1492,Overwatch 2,Hero Shooter,0.8,2.8,BACKLOG
1492,Rocket League,Sports,1.4,4.6,BACKLOG
1492,Elden Ring,Action RPG,4.8,19.4,ABANDONED
1492,EA Sports FC 26,Sports,322.9,22.6,PLAYING
1493,Dead by Daylight,Horror,142.5,64.7,COMPLETED
1494,Tekken 8,Fighting,182.2,74.2,COMPLETED
1496,Cyberpunk 2077,Action RPG,196.0,35.2,PLAYING
1496,League of Legends,MOBA,0.8,2.7,BACKLOG
1496,Marvel Rivals,Hero Shooter,575.8,44.9,PLAYING
1496,GTA V,Open World,475.1,14.2,PLAYING
1497,Monster Hunter Wilds,Action RPG,76.8,90.0,COMPLETED
1497,Fortnite,Battle Royale,79.5,84.3,COMPLETED
1497,Hades II,Roguelike,52.4,35.4,PLAYING
1497,Counter-Strike 2,Tactical Shooter,637.4,66.0,PLAYING
1497,Tekken 8,Fighting,51.7,54.9,COMPLETED
1498,Roblox,Platform,25.0,54.7,PLAYING
1498,Hollow Knight Silksong,Metroidvania,251.2,48.9,PLAYING
1498,Minecraft,Sandbox,64.2,87.4,COMPLETED
1498,League of Legends,MOBA,140.7,96.8,COMPLETED
1498,Counter-Strike 2,Tactical Shooter,1.4,2.6,BACKLOG
1499,Valorant,Tactical Shooter,602.2,10.5,PLAYING
